,ID,AgeGroup,Gender,ActionCount,ActionSeq_Collapsed,GradedScore,ResponseTime,LiteracyScore,NumeracyScore,Country
825,3336,20-24,Female,23,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",1,197544,190.11402,186.05297,UK
826,3340,60-65,Male,3,"START,NEXT_INQUIRY,END",7,25286,228.0028,223.22127,UK
827,3344,30-34,Male,12,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,NEXT_INQUIRY,END",7,84066,241.25207,193.34854,UK
828,3349,35-39,Female,16,"START,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END",7,156688,195.97167,221.94458,UK
829,3359,16-19,Male,28,"START,TEXTLINK,COMBOBOX,COMBOBOX,BUTTON,TAB,TOOLBAR_HISTORY_BACK,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END",7,224389,237.85151,223.58936,UK
830,3364,45-49,Male,23,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",7,165166,298.64213,270.45889,UK
831,3374,55-59,Male,32,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",7,325461,268.29545,280.30712,UK
832,3376,30-34,Male,20,"START,COMBOBOX,BUTTON,BUTTON,TEXTLINK,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,TEXTBOX_ONFOCUS,TEXTBOX_KILLFOCUS,NEXT_INQUIRY,TEXTBOX_ONFOCUS,TEXTBOX_KILLFOCUS,END",7,79670,205.23752,202.73479,UK
833,3377,16-19,Female,13,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END",7,119385,207.09911,248.90779,UK
834,3380,30-34,Female,32,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",1,232473,315.26228,328.31812,UK
835,3386,60-65,Female,19,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",7,145372,270.26031,262.63025,UK
836,3388,35-39,Female,16,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END",7,32792,226.18768,193.92852,UK
837,3399,40-44,Female,20,"START,TOOLBAR,TOOLBAR,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",1,217277,316.16902,356.3825,UK
838,3400,25-29,Male,34,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,TEXTBOX_USE,COMBOBOX,TEXTBOX_USE,COMBOBOX,TEXTBOX_USE,COMBOBOX,TEXTBOX_USE,COMBOBOX,TEXTBOX_USE,COMBOBOX,BUTTON,BUTTON,BUTTON,TEXTBOX_USE,COMBOBOX,TEXTBOX_USE,COMBOBOX,TEXTBOX_USE,BUTTON,BUTTON,NEXT_INQUIRY,END",7,1158334,284.06998,307.26346,UK
839,3405,45-49,Male,19,"START,COMBOBOX,BUTTON,BUTTON,TEXTLINK,TEXTLINK,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",1,301325,277.87844,217.1498,UK
840,3408,35-39,Female,14,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END",7,123973,201.30229,189.58806,UK
841,3413,35-39,Female,17,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END",7,182407,204.23533,227.99536,UK
842,3414,55-59,Male,27,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,BUTTON,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END",7,208886,260.0656,234.51924,UK
843,3416,16-19,Male,24,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",1,117602,258.94112,273.82271,UK
844,3420,40-44,Female,21,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END",7,125714,247.09663,262.3943,UK
845,3422,20-24,Female,19,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END",7,150953,270.92717,247.66751,UK
846,3424,45-49,Male,40,"START,TAB,TAB,TEXTLINK,COMBOBOX,BUTTON,BUTTON,TEXTLINK,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,COMBOBOX,TAB,TAB,TAB,COMBOBOX,COMBOBOX,TAB,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END",1,354052,308.40986,364.44864,UK
847,3429,35-39,Female,41,"START,TEXTLINK,TEXTLINK,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,TAB,TAB,TAB,TAB,TAB,TAB,BUTTON,BUTTON,BUTTON,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END",7,366068,296.64297,305.16622,UK
848,3432,35-39,Female,23,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",1,167850,235.22048,238.65391,UK
849,3434,35-39,Female,23,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",1,158525,344.46425,339.51522,UK
850,3435,35-39,Male,30,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,NEXT_INQUIRY,END",7,155733,315.80712,310.58112,UK
851,3436,16-19,Male,23,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",1,108536,310.79851,316.89588,UK
852,3437,35-39,Male,16,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR,MENU,TOOLBAR,TOOLBAR,TOOLBAR,TOOLBAR,NEXT_INQUIRY,END",7,191073,324.55323,263.31415,UK
853,3440,35-39,Female,18,"START,TEXTLINK,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",7,231751,267.15195,246.64017,UK
854,3441,40-44,Female,35,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,TOOLBAR_HISTORY_BACK,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END_CANCEL,NEXT_INQUIRY,END",1,349403,246.72858,235.82191,UK
855,3443,35-39,Female,10,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,CHECKBOX,NEXT_INQUIRY,END",7,100176,220.78625,208.8149,UK
856,3445,60-65,Female,27,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",1,321036,335.93113,365.22621,UK
857,3449,60-65,Female,27,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",7,211769,203.85795,221.94524,UK
858,3451,25-29,Female,32,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,BUTTON,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",7,228008,243.6297,262.75893,UK
859,3454,30-34,Male,47,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,BUTTON,BUTTON,TAB,TAB,TAB,TAB,COMBOBOX,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,TAB,TAB,TAB,COMBOBOX,TAB,TAB,COMBOBOX,TAB,TAB,COMBOBOX,TAB,TAB,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END",7,226207,275.90247,267.58236,UK
860,3458,60-65,Female,18,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",7,241463,317.71807,288.94765,UK
861,3460,35-39,Female,53,"START,TAB,TAB,TEXTLINK,COMBOBOX,COMBOBOX,TEXTLINK,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,TAB,TAB,TAB,TAB,TAB,TAB,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END",7,365583,340.97387,326.69552,UK
862,3461,55-59,Female,17,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END_CANCEL,NEXT_INQUIRY,END",7,140597,248.80186,228.38895,UK
863,3471,60-65,Male,17,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",1,207965,321.54116,355.99487,UK
864,3472,16-19,Male,26,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,TAB,TAB,TAB,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END",7,174384,226.86411,232.06287,UK
865,3473,35-39,Male,11,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,NEXT_INQUIRY,END",7,178455,289.77184,316.21187,UK
866,3474,60-65,Female,13,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,NEXT_INQUIRY,END",7,73468,254.98094,240.82834,UK
867,3476,20-24,Male,3,"START,NEXT_INQUIRY,END",7,4526,192.92527,204.97054,UK
868,3482,35-39,Female,27,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,NEXT_INQUIRY,END_CANCEL,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",1,128820,277.82579,252.38218,UK
869,3488,16-19,Male,28,"START,COMBOBOX,COMBOBOX,TAB,TAB,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",1,202202,280.42761,306.3406,UK
870,3489,30-34,Female,18,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",7,169320,303.05823,287.46063,UK
871,3490,16-19,Female,22,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,TEXTBOX_USE,COMBOBOX,TEXTBOX_USE,COMBOBOX,TEXTBOX_USE,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",7,157486,207.97755,190.31961,UK
872,3497,55-59,Female,20,"START,TAB,TAB,TEXTLINK,COMBOBOX,TAB,TAB,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",1,230352,310.28417,329.38916,UK
873,3501,35-39,Male,25,"START,COMBOBOX,BUTTON,BUTTON,BOX_PRESS,TOOLBAR_HISTORY_BACK,TEXTLINK,COMBOBOX,BUTTON,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",7,130959,294.48057,279.3789,UK
874,3506,30-34,Female,63,"START,TAB,TAB,TEXTLINK,TEXTLINK,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,BUTTON,BUTTON,TAB,TAB,TAB,TAB,COMBOBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,TAB,TAB,COMBOBOX,TAB,TAB,COMBOBOX,TAB,TAB,BUTTON,BUTTON,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",7,335871,252.11043,254.75082,UK
875,3529,35-39,Male,8,"START,COMBOBOX,TOOLBAR,TOOLBAR,TAB,TAB,NEXT_INQUIRY,END",7,86248,197.60368,192.78365,UK
876,3537,30-34,Female,28,"START,TAB,TAB,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,CHECKBOX,BUTTON,BUTTON,TAB,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END",7,378361,228.49658,223.4276,UK
877,3540,55-59,Male,20,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",1,272561,278.7026,286.0799,UK
878,3541,50-54,Female,25,"START,COMBOBOX,COMBOBOX,BUTTON,TOOLBAR_HISTORY_BACK,TAB,TAB,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END",7,201735,251.03679,245.08783,UK
879,3546,20-24,Female,27,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",1,176401,282.07326,249.30908,UK
880,3550,35-39,Female,27,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",1,145230,292.60389,290.31708,UK
881,3554,50-54,Female,19,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",7,133349,280.72943,297.84287,UK
882,3558,60-65,Male,27,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,TOOLBAR,BUTTON,COMBOBOX,COMBOBOX,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END",1,621401,298.1634,301.18222,UK
883,3569,20-24,Female,23,"START,COMBOBOX,TAB,TAB,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END",7,292129,299.26958,242.69799,UK
884,3572,35-39,Female,26,"START,TAB,TAB,COMBOBOX,COMBOBOX,TAB,TAB,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,TEXTBOX_USE,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",1,298964,273.48199,249.79226,UK
885,3577,30-34,Female,12,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,NEXT_INQUIRY,END",7,55847,215.93767,231.25039,UK
886,3579,40-44,Female,23,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",1,179219,288.72661,261.13314,UK
887,3582,45-49,Male,17,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,TEXTBOX_USE,NEXT_INQUIRY,END",7,158276,219.80959,226.80216,UK
888,3583,16-19,Female,35,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,TEXTBOX_USE,NEXT_INQUIRY,END",7,185311,238.57139,235.20596,UK
889,3585,45-49,Male,3,"START,NEXT_INQUIRY,END",7,4666,176.27423,180.86392,UK
890,3597,60-65,Female,5,"START,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END",7,64694,222.81529,248.71093,UK
891,3601,55-59,Female,5,"START,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END",7,64431,262.39415,221.33176,UK
892,3608,45-49,Female,18,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END",7,110165,213.62431,208.92828,UK
893,3609,50-54,Female,19,"START,COMBOBOX,TEXTLINK,TEXTLINK,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",7,223196,223.07225,227.23561,UK
894,3611,55-59,Female,3,"START,NEXT_INQUIRY,END",7,5616,230.41366,222.27279,UK
895,3614,20-24,Male,13,"START,TAB,TAB,TEXTLINK,TEXTLINK,TEXTLINK,COMBOBOX,TEXTLINK,TEXTLINK,TEXTLINK,COMBOBOX,NEXT_INQUIRY,END",7,118362,205.80045,182.89073,UK
896,3616,20-24,Female,21,"START,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END",7,164980,243.5093,225.1245,UK
897,3618,30-34,Female,32,"START,TAB,TOOLBAR,TOOLBAR,TOOLBAR,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,TAB,TAB,COMBOBOX,COMBOBOX,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END",1,190769,300.08811,326.19764,UK
898,3619,60-65,Female,17,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",7,249897,293.5579,277.08876,UK
899,3622,30-34,Male,24,"START,TEXTLINK,TEXTLINK,BUTTON,BUTTON,TAB,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END",7,359226,244.53691,238.54304,UK
900,3628,45-49,Female,3,"START,NEXT_INQUIRY,END",7,53048,262.87198,246.66215,UK
901,3630,30-34,Male,31,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TOOLBAR,TOOLBAR,TOOLBAR,TOOLBAR,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,TAB,TAB,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",7,249103,336.62037,299.38742,UK
902,3631,60-65,Female,14,"START,TEXTLINK,TEXTLINK,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",7,290513,302.17245,319.24716,UK
903,3633,30-34,Female,19,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END_CANCEL,NEXT_INQUIRY,END",7,236287,243.33007,234.27047,UK
904,3634,30-34,Male,6,"START,TEXTLINK,TEXTLINK,BUTTON,NEXT_INQUIRY,END",7,41296,175.06809,155.53456,UK
905,3637,25-29,Female,41,"START,TAB,TAB,TOOLBAR,TEXTLINK,COMBOBOX,BUTTON,BUTTON,BOX_PRESS,TAB,TAB,TAB,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,COMBOBOX,BUTTON,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END",7,275030,255.29871,270.92037,UK
906,3638,40-44,Female,6,"START,COMBOBOX,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END",7,163152,166.58599,168.17699,UK
